GEOID,yb_min,yb_max,yb_mean,hc_mean,hc_sum
48201451606,1969.0,2015.0,1987.85,29.59090909090909,1302.0
48201550305,1930.0,2011.0,1977.56,21.875,700.0
48201453001,1960.0,1971.0,1962.75,49.6,248.0
48201433503,1979.0,1997.0,1985.3333333333333,3.5,14.0
48201432502,1944.0,1982.0,1956.5,38.333333333333336,345.0
48201454901,1990.0,1996.0,1992.7692307692307,44.23076923076923,575.0
48303001502,1938.0,1949.0,1944.2777777777778,53.94444444444444,971.0
48113007601,1906.0,1999.0,1952.1891891891892,38.37837837837838,1420.0
48113007604,1925.0,2007.0,1946.4722222222222,58.25,2097.0
48113007605,1930.0,1976.0,1950.0555555555557,38.27777777777778,1378.0
48113007801,1950.0,1989.0,1969.8275862068965,53.266666666666666,1598.0
48113007805,1950.0,2006.0,1961.0714285714287,57.27272727272727,1890.0
48303010101,1923.0,2019.0,1968.1329479768785,0.1818344039971449,1019.0
48303010502,1940.0,1992.0,1978.2571428571428,38.02777777777778,1369.0
48303010504,1972.0,1991.0,1978.8333333333333,46.87096774193548,1453.0
48201330600,1930.0,2006.0,1959.204081632653,36.78,1839.0
48201330700,1925.0,2016.0,1972.0576923076924,31.236842105263158,2374.0
48303000100,1920.0,2014.0,1952.9594594594594,8.976190476190476,1131.0
48303000201,1927.0,2014.0,1970.7623762376238,2.816546762589928,783.0
48303000202,1922.0,1962.0,1936.3529411764705,40.64705882352941,691.0
48303000301,1935.0,1951.0,1944.7692307692307,44.69230769230769,581.0
48303000402,1952.0,1993.0,1963.40625,37.8,1323.0
48303000403,1942.0,2013.0,1960.7857142857142,31.88095238095238,1339.0
48321730503,1907.0,2017.0,1973.9065420560748,0.5071120689655172,2353.0
48321730502,1832.0,2018.0,1974.0246913580247,0.12724619173583873,1395.0
48321730204,1905.0,2014.0,1950.7636363636364,39.39655172413793,2285.0
48321730203,1906.0,2019.0,1972.8504672897195,0.521021021021021,1735.0
48439103701,1905.0,1947.0,1918.7619047619048,110.57142857142857,2322.0
48439103800,1915.0,2019.0,1943.735294117647,40.5945945945946,1502.0
48473680201,1870.0,2020.0,1994.195615514334,0.4667176740627391,1830.0
48473680303,1930.0,2020.0,1995.4493041749504,0.8162464985994398,1457.0
48473680501,1915.0,2020.0,1996.28927680798,0.6163265306122448,1208.0
48473680502,1872.0,2020.0,1995.9918962722852,0.5510866039571846,1699.0
48473680301,1902.0,2020.0,1982.991935483871,1.7587301587301587,554.0
48473680601,1905.0,2019.0,1993.9239130434783,1.129300118623962,952.0
48473680602,1934.0,2020.0,1996.7495361781075,0.8725824800910125,1534.0
48473680302,1920.0,2019.0,1995.025,0.707983193277311,1011.0
48473680202,1917.0,2020.0,1991.8864864864865,1.3461538461538463,1435.0
48473980000,1999.0,2016.0,2001.125,0.4576271186440678,27.0
48439103702,1900.0,1958.0,1931.35,98.4,1968.0
48303002500,1913.0,2015.0,1960.284023668639,4.697080291970803,1287.0
48303010102,1922.0,2016.0,1964.0869565217392,11.709302325581396,1007.0
48303010302,1915.0,2014.0,1966.051724137931,9.391304347826088,1080.0
48329010128,1920.0,2020.0,1977.1721518987342,2.5431211498973307,2477.0
48329010118,1920.0,2020.0,1961.6304347826087,6.74468085106383,1585.0
48329010121,1945.0,2020.0,1997.5888324873097,2.0208799403430278,2710.0
48329010126,1920.0,2019.0,1987.9316455696203,4.348523748395379,6775.0
48329010117,1920.0,2015.0,1953.8373983739837,11.950704225352112,1697.0
48329010123,1920.0,2020.0,1986.1723163841807,6.807112068965517,6317.0
48329010119,1900.0,2020.0,1977.335092348285,0.30404051060238424,2882.0
48329010127,1916.0,2018.0,1971.0869565217392,8.23076923076923,1712.0
48329010124,1920.0,2021.0,1976.108695652174,0.17124735729386892,1701.0
48329010122,1905.0,2012.0,1972.8615384615384,12.19,1219.0
48329010129,1920.0,2020.0,1984.5058823529412,0.5529761904761905,1858.0
48329010125,1925.0,2019.0,1986.0707070707072,4.650505050505051,2302.0
48329010120,1942.0,2020.0,1996.258064516129,22.771653543307085,2892.0
48329010116,1940.0,2016.0,1979.3636363636363,33.013888888888886,2377.0
48329010115,1981.0,1998.0,1984.6,55.6,556.0
48113004700,1904.0,1928.0,1913.4,64.8,648.0
48113004800,1915.0,2013.0,1939.4545454545455,29.09090909090909,640.0
48201320500,1900.0,1965.0,1948.2903225806451,14.092105263157896,1071.0
48113005000,1910.0,1936.0,1919.5,67.55555555555556,1216.0
48113005100,1901.0,1927.0,1914.25,97.6875,1563.0
48113005200,1902.0,1925.0,1913.3333333333333,102.76190476190476,2158.0
48113002500,1901.0,1989.0,1927.298245614035,49.46666666666667,2968.0
48113019019,1960.0,1983.0,1975.0,59.81818181818182,1316.0
48303010402,1920.0,2019.0,1960.5747126436781,5.248803827751196,1097.0
48029121912,1963.0,2019.0,2003.4074074074074,9.180473372781066,3103.0
48029191819,1962.0,2015.0,1999.5428571428572,27.789473684210527,2112.0
48029191818,1900.0,2018.0,1999.0892857142858,9.906976744186046,852.0
48029121911,1945.0,2017.0,1998.2313432835822,12.208092485549132,2112.0
48029120504,1887.0,1990.0,1962.095238095238,20.948275862068964,1215.0
48029171927,1982.0,2016.0,2000.0416666666667,30.557692307692307,1589.0
48029172009,1903.0,2019.0,1992.679012345679,20.385826771653544,2589.0
48029181732,1959.0,2018.0,1999.15625,25.022222222222222,1126.0
48029181733,1960.0,2017.0,2001.076923076923,39.85294117647059,1355.0
48029172008,1976.0,2015.0,1997.0943396226414,20.328125,1301.0
48029121123,1940.0,1992.0,1971.857142857143,31.114285714285714,1089.0
48029171929,1971.0,1997.0,1979.25,50.75,812.0
48029120401,1932.0,1952.0,1946.625,36.875,885.0
48029171928,1972.0,2014.0,1994.6315789473683,32.2,1288.0
48029131616,1890.0,2018.0,1990.923076923077,25.205128205128204,1966.0
48029120601,1934.0,2002.0,1953.235294117647,40.588235294117645,690.0
48029120402,1900.0,1983.0,1934.1052631578948,34.026315789473685,1293.0
48029120301,1897.0,1960.0,1922.047619047619,47.95238095238095,1007.0
48029120602,1934.0,1980.0,1947.1739130434783,48.541666666666664,1165.0
48029120302,1863.0,1984.0,1917.6470588235295,42.02777777777778,1513.0
48303010404,1927.0,2016.0,1973.1774193548388,10.901639344262295,1330.0
48303010505,1949.0,1997.0,1977.6470588235295,50.2,1757.0
48201320700,1940.0,2018.0,1967.9375,18.477272727272727,813.0
48201320800,1920.0,1973.0,1944.3947368421052,39.5,1501.0
48257050704,1896.0,2019.0,1981.9739663093414,1.1730489578284051,2420.0
48257051202,1900.0,2019.0,1980.9190082644627,0.846031112883925,2121.0
48257051201,1885.0,2019.0,1983.3732809430255,0.510873571691854,1386.0
48257050703,1885.0,2017.0,1977.4722222222222,0.677061310782241,1281.0
48303010506,1930.0,2013.0,1970.5348837209303,25.733333333333334,1158.0
48499950500,1930.0,2019.0,1986.6288659793815,1.9743589743589745,385.0
48499950100,1930.0,2019.0,1998.2151767151768,0.4327104765903842,2061.0
48201321200,1920.0,2006.0,1954.6153846153845,14.333333333333334,516.0
48201321500,1940.0,2003.0,1963.076923076923,15.846153846153847,206.0
48201321600,1940.0,1970.0,1954.3529411764705,41.14705882352941,1399.0
48331950402,1838.0,2017.0,1974.3782991202347,0.7771629778672032,1545.0
48245011303,1938.0,2019.0,1980.5209003215434,0.793392275476966,1705.0
48303000605,1928.0,2008.0,1964.4,23.333333333333332,140.0
48303000607,1914.0,1928.0,1924.4444444444443,32.94444444444444,593.0
48029120503,1950.0,2003.0,1962.764705882353,36.23529411764706,616.0
48029111100,1880.0,1967.0,1919.0645161290322,31.272727272727273,1032.0
48029121124,1946.0,1992.0,1973.5,48.0,864.0
48029171926,1965.0,2017.0,1999.3333333333333,5.809523809523809,244.0
48113005400,1911.0,1980.0,1926.7,84.1,2523.0
48113005500,1909.0,1963.0,1927.0,61.76315789473684,2347.0
48113005300,1911.0,1926.0,1921.1666666666667,130.08333333333334,3122.0
48113005600,1913.0,1948.0,1925.7575757575758,88.54545454545455,2922.0
48113013624,1979.0,1994.0,1982.5555555555557,88.44444444444444,796.0
48201331100,1920.0,2008.0,1940.5151515151515,26.243243243243242,971.0
48201331200,1920.0,2012.0,1943.7,20.29787234042553,954.0
48201331300,1910.0,2018.0,1950.4054054054054,26.928571428571427,1508.0
48201331400,1928.0,1970.0,1947.0,7.954545454545454,175.0
48113005700,1913.0,1951.0,1922.8108108108108,67.35135135135135,2492.0
48499950800,1890.0,2019.0,1974.1479289940828,4.511560693641618,1561.0
48499950700,1902.0,2019.0,1995.259361997226,1.0087752766119802,2644.0
48499950200,1890.0,2019.0,1968.8239436619717,3.414772727272727,1202.0
48113007815,1936.0,2004.0,1971.9166666666667,62.22222222222222,1120.0
48113007819,1963.0,2011.0,1976.625,73.0,584.0
48113007902,1925.0,1964.0,1950.0833333333333,95.75,3447.0
48303000700,1919.0,2005.0,1946.267857142857,11.307692307692308,735.0
48201321700,1950.0,1981.0,1956.962962962963,32.07142857142857,898.0
48001951001,1916.0,2019.0,1988.6040061633282,0.3234033433347621,1509.0
48001951002,1910.0,2019.0,1988.7973273942093,0.35968028419182946,1215.0
48201321900,1935.0,1986.0,1948.2941176470588,33.088235294117645,1125.0
48201322000,1948.0,1999.0,1966.0,4.285714285714286,30.0
48201322100,1927.0,1956.0,1943.52,32.04,801.0
48201322200,1920.0,1944.0,1933.5,32.6,326.0
48201331700,1930.0,2014.0,1960.8222222222223,14.470588235294118,984.0
48201331800,1900.0,1959.0,1941.0,31.161290322580644,966.0
48201331900,1935.0,1952.0,1947.9444444444443,49.05555555555556,883.0
48201332100,1930.0,1955.0,1943.2142857142858,59.857142857142854,838.0
48201332200,1932.0,1971.0,1948.892857142857,38.205882352941174,1299.0
48201332400,1930.0,1965.0,1951.909090909091,29.166666666666668,1400.0
48201332500,1935.0,1956.0,1947.65,36.80952380952381,773.0
48113002200,1901.0,2020.0,1935.5217391304348,54.34782608695652,1250.0
48113002400,1903.0,1912.0,1907.6875,86.375,1382.0
48121021728,1958.0,2020.0,1992.655172413793,15.280701754385966,871.0
48303001000,1922.0,2000.0,1943.8857142857144,10.176991150442477,1150.0
48279950100,1948.0,2019.0,1991.7543859649122,0.019709253564439474,141.0
48279950500,1926.0,2015.0,1994.855072463768,0.03327724808375397,178.0
48279950200,1950.0,2015.0,1990.1785714285713,0.008651399491094147,51.0
48279950600,1937.0,2015.0,1991.7868852459017,0.03928481490808361,156.0
48279950300,1929.0,2015.0,1992.0,0.011935277154758091,149.0
48285000300,1871.0,2019.0,1968.9350828729282,0.4903091832025842,2125.0
48285000500,1883.0,2019.0,1975.7420718816068,0.3267433501078361,2727.0
48285000400,1880.0,2019.0,1969.2866666666666,1.0092130518234166,2629.0
48285000600,1880.0,2012.0,1943.109589041096,15.194444444444445,1641.0
48285000200,1879.0,2018.0,1971.2265023112482,1.1248206599713055,3136.0
48285000100,1850.0,2019.0,1978.6114551083592,0.2732377715383479,3698.0
48483950100,1905.0,2016.0,1961.9593908629442,0.08005651047798445,1700.0
48483950300,1908.0,2016.0,1957.2015209125475,0.13977890200487164,1492.0
48361021504,1900.0,2018.0,1958.4251497005987,8.241509433962264,2184.0
48361022301,1906.0,2015.0,1966.8187919463087,9.664233576642335,2648.0
48361022302,1901.0,2016.0,1982.5353535353536,2.67972027972028,1916.0
48361021503,1930.0,2018.0,1975.6979166666667,2.3733493397358942,1977.0
48361021902,1900.0,2007.0,1952.6534653465346,20.626168224299064,2207.0
48361021901,1900.0,2019.0,1974.5116279069769,2.5986622073578594,1554.0
48303001200,1910.0,2010.0,1960.638888888889,5.933333333333334,890.0
48303001300,1912.0,1962.0,1935.3513513513512,27.37837837837838,1013.0
48303001601,1948.0,2002.0,1960.2285714285715,23.97142857142857,839.0
48303001602,1925.0,1992.0,1949.4827586206898,34.4,1032.0
48201322800,1940.0,2000.0,1956.5151515151515,32.25,1290.0
48089750400,1840.0,2020.0,1976.472268907563,0.5381520718787717,4013.0
48089750100,1880.0,2019.0,1962.874269005848,0.46163385521624556,2978.0
48089750300,1870.0,2019.0,1975.1703703703704,0.5651682216567713,3998.0
48089750500,1860.0,2019.0,1965.2428115015975,1.1511831726555652,2627.0
48089750200,1880.0,2019.0,1959.7065217391305,0.16017668255259793,1378.0
48309002000,1900.0,2015.0,1966.768,13.05,2349.0
48309000598,1900.0,2015.0,1933.0392156862745,45.21818181818182,2487.0
48113008000,1926.0,2020.0,1948.840579710145,41.84158415841584,4226.0
48113008200,1925.0,1960.0,1945.6315789473683,61.36842105263158,2332.0
48439103500,1900.0,1970.0,1922.7169811320755,59.31481481481482,3203.0
48351950201,1900.0,2020.0,1974.6695278969958,0.1266576454668471,468.0
48351950202,1886.0,2019.0,1980.034090909091,0.05090311986863711,372.0
48257050207,1920.0,2019.0,2002.6875,41.85294117647059,2846.0
48257050209,1900.0,2018.0,2002.2043010752689,27.84246575342466,4065.0
48257050210,1900.0,2016.0,1987.1523178807947,3.0245700245700244,1231.0
48257050401,1873.0,1996.0,1929.0222222222221,7.555555555555555,884.0
48257050214,1880.0,2018.0,1960.725,23.074074074074073,1246.0
48087950300,1910.0,2019.0,1962.951388888889,0.05289530550248974,1689.0
48137950300,1885.0,2016.0,1993.1528925619834,0.013126268368859655,912.0
48327950300,1900.0,2019.0,1990.1725888324872,0.01624958291624958,487.0
48201340502,1960.0,1966.0,1962.888888888889,25.555555555555557,230.0
48201340102,1950.0,2014.0,1994.0,21.685185185185187,1171.0
48201340101,1978.0,2018.0,1994.5833333333333,0.7115384615384616,37.0
48201451302,1964.0,1974.0,1969.5454545454545,56.09090909090909,1234.0
48201451903,1984.0,2013.0,2001.4285714285713,18.0,126.0
48201452602,1973.0,2003.0,1989.142857142857,24.04,601.0
48201452601,1981.0,2004.0,1988.4285714285713,2.0,24.0
48201452001,1976.0,1996.0,1979.6923076923076,59.23076923076923,770.0
48201452101,1965.0,2009.0,1999.3636363636363,20.170212765957448,948.0
48201310102,1912.0,2018.0,1947.7,13.5625,217.0
48303001804,1960.0,1994.0,1976.4848484848485,41.09090909090909,1356.0
48303001904,1965.0,2000.0,1980.0833333333333,30.2,755.0
48241950702,1900.0,2017.0,1991.6287015945331,0.28678839957035446,1335.0
48241950101,1900.0,2017.0,1989.1048158640226,0.3564723320158103,1443.0
48439113520,1900.0,2002.0,1981.0,54.88,1372.0
48439113521,1982.0,1997.0,1988.4,17.0,85.0
48439104900,1900.0,2003.0,1946.6176470588234,52.80555555555556,1901.0
48439113522,1984.0,1986.0,1985.0,34.666666666666664,208.0
48439113948,1983.0,2017.0,2002.5714285714287,55.57142857142857,1945.0
48439111566,1900.0,2018.0,1995.871794871795,44.1875,2828.0
48439105408,1956.0,2002.0,1975.3846153846155,54.214285714285715,1518.0
48439111513,1963.0,2016.0,1990.1041666666667,39.028985507246375,2693.0
48439113006,1968.0,2006.0,1987.6363636363637,36.916666666666664,443.0
48439111319,1946.0,2019.0,1998.2413793103449,22.867768595041323,2767.0
48439111320,1947.0,2018.0,2004.159090909091,30.606382978723403,2877.0
48439113923,1900.0,2016.0,1996.4545454545455,25.557692307692307,1329.0
48439106600,1940.0,2017.0,1989.7142857142858,4.166666666666667,200.0
48439106700,1900.0,2018.0,1966.1176470588234,6.255707762557078,1370.0
48439106519,1973.0,2009.0,1984.2857142857142,19.866666666666667,298.0
48439113918,1980.0,1998.0,1985.1666666666667,127.70833333333333,3065.0
48439113920,1984.0,2013.0,1996.84375,74.48484848484848,2458.0
48439113936,2000.0,2016.0,2003.4242424242425,86.02941176470588,2925.0
48201322900,1940.0,1970.0,1945.04,42.0,1050.0
48201323000,1940.0,2000.0,1959.8461538461538,15.714285714285714,220.0
48201323100,1940.0,1998.0,1961.2941176470588,11.576923076923077,301.0
48201323200,1935.0,1962.0,1953.53125,44.875,1436.0
48201323300,1940.0,2007.0,1952.235294117647,21.22222222222222,382.0
48201323400,1939.0,1962.0,1950.421052631579,54.5,1090.0
48201323500,1930.0,2019.0,1955.8235294117646,16.764705882352942,570.0
48303002001,1935.0,1954.0,1949.9333333333334,39.0,585.0
48303002002,1931.0,1952.0,1944.875,57.0,912.0
48303002203,1949.0,1964.0,1957.6666666666667,35.666666666666664,749.0
48503950401,1885.0,2017.0,1972.8360655737704,0.4414295168762409,2001.0
48503950402,1875.0,2017.0,1971.2981574539363,0.1920827973336452,3285.0
48349970301,1910.0,2013.0,1965.911111111111,0.271326362135388,493.0
48349970302,1901.0,2015.0,1957.9411764705883,0.4702526487367563,577.0
48349970901,1900.0,2015.0,1968.1571428571428,0.20025756600128783,311.0
48349970902,1890.0,1960.0,1927.1315789473683,11.541666666666666,554.0
48349970701,1895.0,2010.0,1967.9897959183672,0.07261191399365527,412.0
48469001607,1881.0,2019.0,1977.4362606232294,0.3470464135021097,1645.0
48469001402,1900.0,2019.0,1973.0312075983718,0.9555632104719256,2774.0
48469001401,1900.0,2017.0,1971.5839160839162,2.8950617283950617,2345.0
48469001608,1910.0,2003.0,1981.6666666666667,45.03508771929825,2567.0
48201411700,1938.0,1997.0,1974.5,12.88888888888889,232.0
48201412000,1911.0,1940.0,1928.0526315789473,55.78947368421053,1060.0
48253020200,1890.0,2003.0,1948.0806451612902,3.417391304347826,1572.0
48253020400,1903.0,2017.0,1963.4976076555024,0.1942523768366465,899.0
48253020101,1862.0,2020.0,1975.953307392996,0.24080821464060947,727.0
48253020102,1939.0,1939.0,1939.0,0.012345679012345678,1.0
48253020300,1903.0,2018.0,1964.236111111111,0.13071533923303835,709.0
48253020500,1907.0,2020.0,1976.3856015779093,0.18629407850964738,3360.0
48201432600,1935.0,1967.0,1955.4545454545455,21.681818181818183,477.0
48459950301,1853.0,2020.0,1983.2741433021806,1.1987704918032787,2925.0
48459950502,1890.0,2019.0,1984.4834905660377,1.0048869883934026,1645.0
48459950102,1910.0,2020.0,1982.9016666666666,1.56295907660021,2979.0
48459950501,1873.0,2020.0,1984.6502057613168,0.9126357354392892,1849.0
48459950101,1875.0,2020.0,1981.2598039215686,0.9276982186517639,2656.0
48459950302,1900.0,2020.0,1984.3603603603603,1.4277173913043477,2627.0
48505950401,1900.0,2018.0,1973.377358490566,2.5128205128205128,1372.0
48505950305,1900.0,2019.0,1976.8064516129032,4.0588235294117645,1449.0
48505950402,1900.0,2020.0,1982.356783919598,0.04575821359934108,1500.0
48505950304,1900.0,1971.0,1951.4705882352941,79.76470588235294,1356.0
48505950306,1900.0,2018.0,1966.095238095238,8.09032258064516,1254.0
48505950303,1952.0,1995.0,1967.75,40.0,640.0
48401950102,1900.0,2016.0,1977.5839243498817,1.279419966536531,2294.0
48401950101,1880.0,2017.0,1973.14,1.0420454545454545,1834.0
48201340600,1963.0,1978.0,1970.5,37.1,742.0
48201340800,1978.0,1992.0,1987.0588235294117,45.65714285714286,1598.0
48215023530,1943.0,2018.0,1985.7846153846153,2.542822677925211,2108.0
48215023517,1945.0,2019.0,1986.688622754491,1.3077474892395984,1823.0
48215021703,1945.0,2017.0,1972.6944444444443,42.125,1685.0
48215021704,1945.0,2019.0,1984.8253968253969,21.759493670886076,1719.0
48215023516,1930.0,2018.0,1982.8235294117646,6.912751677852349,2060.0
48215021705,1955.0,2001.0,1975.7073170731708,49.1219512195122,2014.0
48215021706,1959.0,2008.0,1983.9,28.176470588235293,958.0
48201433300,1953.0,1974.0,1961.875,43.21212121212121,1426.0
48201554103,1941.0,1994.0,1979.942857142857,50.82857142857143,1779.0
48201554104,1970.0,1999.0,1981.2727272727273,42.27272727272727,930.0
48201555102,1925.0,2019.0,1984.5,19.636363636363637,1080.0
48201553201,1940.0,1983.0,1966.7333333333333,23.6,708.0
48201550304,1967.0,2015.0,1985.1875,2.5238095238095237,53.0
48201520502,1938.0,2013.0,1967.8,17.878048780487806,733.0
48201240905,1940.0,2005.0,1977.1875,28.26086956521739,650.0
48201550406,1983.0,2010.0,2003.5833333333333,11.0,473.0
48201520604,1942.0,1955.0,1949.6666666666667,68.25,819.0
48201521501,1952.0,1965.0,1958.8,42.8,214.0
48201250304,1950.0,2019.0,1995.2115384615386,14.840336134453782,1766.0
48201250602,1904.0,2016.0,1976.767857142857,6.683333333333334,802.0
48201241301,1885.0,2016.0,1974.4268292682927,15.83157894736842,1504.0
48201433100,1978.0,2005.0,1989.2222222222222,28.75,345.0
48201433400,1960.0,2010.0,1973.3076923076924,33.73684210526316,641.0
48201450100,1957.0,1963.0,1959.7,61.5,615.0
48201450200,1945.0,1993.0,1961.9354838709678,38.064516129032256,1180.0
48439104602,1913.0,1952.0,1931.0,79.83870967741936,2475.0
48201450500,1929.0,2011.0,1980.09375,25.055555555555557,902.0
48201450600,1960.0,2012.0,1970.3478260869565,33.17391304347826,763.0
48201450700,1952.0,1971.0,1961.2,33.25,1995.0
48201450900,1953.0,2019.0,1969.5238095238096,35.76190476190476,751.0
48201451100,1962.0,1979.0,1973.75,33.41379310344828,969.0
48201451200,1962.0,1979.0,1970.9565217391305,42.82608695652174,985.0
48241950701,1925.0,2018.0,1988.9240506329113,0.2888283378746594,1272.0
48241950102,1856.0,2018.0,1988.312865497076,0.1722645429362881,995.0
48273020501,1920.0,2016.0,1980.45,8.057142857142857,1410.0
48273020101,1913.0,2019.0,1978.3149171270718,0.05231359386238312,1091.0
48273020102,1902.0,2017.0,1974.7733333333333,0.08994947672320462,997.0
48273020401,1917.0,2015.0,1967.1166666666666,16.925,1354.0
48273020301,1935.0,2007.0,1960.0,24.0,912.0
48273020302,1920.0,2015.0,1951.2307692307693,34.926829268292686,1432.0
48201421700,1940.0,1985.0,1959.9545454545455,52.86363636363637,1163.0
48201341800,1940.0,2015.0,1978.1162790697674,9.35,561.0
48201451700,1977.0,2017.0,1989.578947368421,39.36842105263158,748.0
48201451800,1960.0,2019.0,1985.341463414634,18.28125,1170.0
48439104604,1914.0,2017.0,1948.65,40.02173913043478,1841.0
48201421900,1953.0,1963.0,1959.7,45.05,901.0
48201422100,1950.0,1960.0,1956.9655172413793,56.241379310344826,1631.0
48201422200,1933.0,2007.0,1965.7058823529412,15.0,315.0
48201342100,1950.0,2017.0,1983.2608695652175,20.06896551724138,1164.0
48201342200,1930.0,1994.0,1952.5833333333333,19.28205128205128,752.0
48201342300,1915.0,2004.0,1957.7,37.42424242424242,1235.0
48201342400,1950.0,2019.0,1982.1538461538462,19.767441860465116,850.0
48439104100,1900.0,1921.0,1910.25,129.95,2599.0
48439106521,1923.0,2020.0,1979.9830508474577,31.971014492753625,2206.0
48439123301,1900.0,2003.0,1949.0333333333333,17.057142857142857,597.0
48439106524,1900.0,2013.0,1973.7536231884058,25.90625,2487.0
48439113934,1949.0,2013.0,1992.764705882353,72.75,4074.0
48439113223,1940.0,1998.0,1961.9166666666667,60.875,1461.0
48439104400,1901.0,1924.0,1915.1142857142856,107.4,3759.0
48439104504,1900.0,2014.0,1946.0,38.95,1558.0
48439104505,1920.0,2016.0,1945.9032258064517,67.76470588235294,2304.0
48201342500,1925.0,2018.0,1971.71875,19.414634146341463,1592.0
48201342700,1928.0,1982.0,1959.3863636363637,31.583333333333332,1516.0
48201422800,1940.0,2018.0,1962.3333333333333,37.724137931034484,1094.0
48201422900,1952.0,1981.0,1965.5714285714287,28.59090909090909,629.0
48439104601,1900.0,1952.0,1928.7666666666667,85.76666666666667,2573.0
48201423100,1950.0,2005.0,1977.2,11.8,236.0
48201343000,1943.0,2015.0,1973.65,24.307692307692307,1896.0
48201343200,1962.0,2019.0,1987.4166666666667,22.779661016949152,1344.0
48273020402,1910.0,2006.0,1950.0392156862745,19.451923076923077,2023.0
48273020502,1900.0,1975.0,1942.84375,48.93023255813954,2104.0
48201423600,1952.0,2015.0,1975.4722222222222,38.0,1596.0
48113011401,1920.0,2005.0,1948.2888888888888,28.071428571428573,1572.0
48061013902,1906.0,2015.0,1955.9130434782608,61.88,1547.0
48061010201,1920.0,2019.0,1977.934131736527,0.5028935185185185,869.0
48201412300,1920.0,1940.0,1930.9285714285713,57.035714285714285,1597.0
48029161600,1930.0,2007.0,1962.2272727272727,12.275862068965518,1068.0
48029980003,1968.0,2016.0,1994.4,0.5615763546798029,114.0
48029170101,1898.0,1925.0,1907.0666666666666,65.86666666666666,988.0
48201412400,1922.0,1941.0,1933.5238095238096,56.61904761904762,1189.0
48029170200,1880.0,2002.0,1914.0434782608695,59.34782608695652,1365.0
48029170300,1900.0,1948.0,1921.875,54.23076923076923,1410.0
48029170401,1890.0,1938.0,1918.0,60.833333333333336,1095.0
48201332600,1930.0,2009.0,1953.051282051282,29.697674418604652,1277.0
48201412700,1932.0,1988.0,1947.2962962962963,39.407407407407405,1064.0
48201412800,1918.0,2000.0,1949.5,40.0,1200.0
48201413100,1911.0,1978.0,1947.904761904762,46.095238095238095,968.0
48407200105,1874.0,2018.0,1977.255941499086,0.813362381989833,2240.0
48407200202,1913.0,2017.0,1980.6598984771574,0.9810508182601206,1139.0
48407200201,1890.0,2019.0,1977.9349240780912,1.289369210410234,2923.0
48273020200,1923.0,2011.0,1948.774193548387,32.146341463414636,2636.0
48407200103,1900.0,2019.0,1979.5810055865923,0.5273809523809524,1329.0
48407200104,1904.0,2019.0,1969.1520912547528,2.337078651685393,1872.0
48027020203,1921.0,2020.0,1983.9347826086957,4.388478581979321,2971.0
48027020301,1910.0,2020.0,1988.4797297297298,24.59349593495935,6050.0
48027021802,1902.0,2019.0,1986.8,5.071666666666666,3043.0
48027023406,1859.0,2020.0,1988.2151515151515,2.6284889316650624,2731.0
48027023109,1900.0,1998.0,1973.391304347826,92.69565217391305,2132.0
48027023115,1978.0,2009.0,2000.304347826087,93.8695652173913,2159.0
48027021702,1900.0,2015.0,1963.2571428571428,25.443181818181817,2239.0
48027020302,1899.0,2019.0,1986.2941176470588,5.252189141856392,2999.0
48027021501,1900.0,2016.0,1956.3225806451612,13.496124031007753,1741.0
48027021701,1915.0,2020.0,1985.560606060606,13.29045643153527,3203.0
48027023112,1934.0,2007.0,1990.88,84.8,2120.0
48027021101,1918.0,2017.0,1970.8620689655172,39.06896551724138,1133.0
48027021304,1899.0,2019.0,1982.5897435897436,45.234042553191486,2126.0
48451001710,1874.0,2021.0,1983.7909604519773,0.27605727605727604,3316.0
48451001709,1900.0,2021.0,1980.020066889632,0.26297732696897375,3526.0
48451001402,1928.0,1959.0,1947.8846153846155,13.121951219512194,538.0
48451001401,1951.0,2009.0,1979.2173913043478,15.75,1071.0
48407200106,1900.0,2019.0,1984.0422222222223,0.8288216560509554,2082.0
48407200302,1890.0,2018.0,1978.827027027027,0.5872624912033779,1669.0
48407200301,1914.0,2019.0,1980.4726775956285,0.9499263622974963,2580.0
48337950300,1894.0,2014.0,1931.338028169014,7.764150943396227,823.0
48337950200,1890.0,2017.0,1968.4285714285713,0.03423648112458905,302.0
48337950100,1895.0,2017.0,1976.3040293040292,0.09131140286177902,619.0
48339693002,1907.0,2018.0,1975.8225806451612,2.976710334788937,2045.0
48201430200,1950.0,1964.0,1956.75,32.22222222222222,290.0
48201430300,1935.0,1994.0,1955.84375,17.272727272727273,1140.0
48201430400,1914.0,1999.0,1959.0441176470588,12.507246376811594,863.0
48201430500,1925.0,1977.0,1957.483870967742,22.515151515151516,743.0
48201420200,1925.0,1983.0,1951.6875,31.15,623.0
48201430600,1938.0,1963.0,1953.2558139534883,21.837209302325583,939.0
48201430700,1942.0,2006.0,1961.56,23.423076923076923,609.0
48201430800,1952.0,2014.0,1966.7619047619048,29.318181818181817,1290.0
48201430900,1929.0,1979.0,1958.2222222222222,65.83333333333333,2370.0
48029170402,1890.0,1930.0,1913.888888888889,62.72222222222222,1129.0
48029170500,1887.0,1948.0,1916.0344827586207,46.275862068965516,1342.0
48029171912,1915.0,2017.0,1995.6351351351352,17.63888888888889,1905.0
48201332700,1921.0,1986.0,1950.142857142857,22.75862068965517,660.0
